"±âÁØ_³¯Â¥","ÇàÁ¤µ¿_ID","ÁöÇÏÃ¶_½Â°´_¼ö","ÁöÇÏÃ¶_½Â°´_¼ö_00½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_01½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_02½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_03½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_04½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_05½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_06½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_07½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_08½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_09½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_10½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_11½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_12½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_13½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_14½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_15½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_16½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_17½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_18½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_19½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_20½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_21½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_22½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_23½Ã"
"20260903","11130620","26024","21","0","0","0","3","524","1359","3771","4120","2355","1505","1386","1255","1094","1021","1194","1356","1407","1335","743","605","513","301","156"
"20260903","11130520","9000","13","0","0","0","8","215","283","847","916","606","480","535","595","437","468","690","637","676","661","333","250","182","120","48"
"20260903","11120740","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120710","25422","30","0","0","0","4","543","1667","4136","3679","1950","1163","1081","1072","1071","1051","1226","1641","1688","1106","706","578","527","383","120"
"20260903","11120680","1628","0","0","0","0","0","37","96","279","283","129","71","43","59","65","54","65","78","98","124","48","35","31","21","12"
"20260903","11120670","10269","8","0","0","0","4","311","614","1635","1909","966","537","441","483","425","359","401","482","464","488","282","192","117","105","46"
"20260903","11120660","14739","8","0","0","0","0","463","1000","2500","2824","1299","705","596","650","560","518","708","715","658","571","341","223","220","132","48"
"20260903","11120650","20376","19","0","0","0","0","497","1242","3282","3859","1820","1056","913","974","788","730","692","1227","932","841","541","347","331","198","87"
"20260903","11120600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120580","31508","72","0","0","0","1","528","1362","3647","4464","2341","1434","1363","1390","1419","1417","1719","1802","2080","2321","1277","1054","893","633","291"
"20260903","11120570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11120560","9254","7","0","0","0","1","268","548","1382","1702","846","520","415","424","367","411","427","466","373","376","231","161","150","130","49"
"20260903","11120550","41973","106","0","0","0","19","1010","2182","5661","6603","3403","2152","2025","2081","1797","1631","1950","2232","2144","2325","1484","1092","937","760","379"
"20260903","11120520","2868","4","0","0","0","1","83","207","575","517","252","159","140","124","94","97","103","139","121","100","62","35","24","19","12"
"20260903","11120510","21419","15","0","0","0","3","465","1384","3921","4138","2020","1134","864","969","812","718","770","841","939","1011","473","360","300","208","74"
"20260903","11110790","31357","99","0","0","0","12","762","1370","3568","3823","2083","1484","1365","1383","1462","1463","1883","2163","2183","2076","1334","1027","839","632","346"
"20260903","11110780","16753","11","0","0","0","2","394","1109","2921","2675","1371","811","772","907","682","784","646","869","878","710","358","264","262","256","71"
"20260903","11110770","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110760","10916","10","0","0","0","3","343","807","2221","1559","838","624","571","537","440","392","387","478","529","498","219","203","136","74","47"
"20260903","11110740","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110720","15412","11","0","0","0","1","466","1235","3004","2766","1238","763","757","763","652","589","610","662","455","507","355","220","162","142","54"
"20260903","11110690","21820","33","0","0","0","4","647","1878","3844","3064","1746","1072","903","1155","834","826","867","1019","1026","935","572","426","402","419","148"
"20260903","11110660","46329","145","1","0","0","12","807","1830","4478","4234","2507","2145","2254","2326","2300","2532","2763","2999","3050","3243","2283","2192","1869","1679","680"
"20260903","11110650","14137","6","0","0","0","1","401","926","2167","1998","1139","788","711","671","642","638","714","760","766","723","414","271","199","129","73"
"20260903","11110640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110590","20059","15","0","0","0","2","376","1203","3061","3028","1471","1038","907","893","770","879","1210","1254","1159","923","541","570","401","257","101"
"20260903","11110580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11110560","14777","8","0","0","0","0","312","1020","2736","2331","1155","666","556","570","676","590","701","1205","812","562","301","230","184","118","44"
"20260903","11110530","7323","4","0","0","0","60","195","524","1238","955","484","315","282","262","336","330","339","530","458","321","198","133","157","119","83"
"20260903","11110520","5326","0","0","0","0","22","135","319","863","719","342","291","277","268","214","269","291","410","280","191","131","130","95","59","20"
"20260903","11110510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100650","19794","10","0","0","0","26","615","1451","3838","2943","1564","940","856","875","890","875","897","1009","961","930","434","249","213","134","84"
"20260903","11100640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100630","29860","69","0","0","0","84","646","1733","3791","3366","2062","1503","1433","1486","1475","1383","1529","1874","1949","1916","1131","857","737","604","232"
"20260903","11100620","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100590","36009","40","0","0","0","32","1136","2547","6265","6201","3253","1966","1781","1623","1472","1315","1255","1500","1553","1423","899","652","527","394","175"
"20260903","11100570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100550","6511","2","0","0","0","15","296","500","1125","893","506","335","324","337","284","269","273","273","299","333","145","122","91","48","41"
"20260903","11100540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100530","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100520","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11100510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090750","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090740","11084","18","0","0","0","1","200","495","1334","1360","768","609","596","611","634","693","648","828","766","588","341","248","176","111","59"
"20260903","11090730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090720","28888","36","0","0","0","1","578","1618","4031","4098","2248","1418","1217","1328","1326","1273","1317","1856","1632","1605","1137","956","600","419","194"
"20260903","11090710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090700","18324","25","0","0","0","0","446","941","2127","2212","1337","939","896","969","956","899","923","1361","1126","1164","610","449","493","341","110"
"20260903","11090690","12736","17","0","0","0","1","257","771","2164","2233","1137","778","693","640","582","530","548","522","541","448","344","238","137","107","48"
"20260903","11090650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090640","5009","6","0","0","0","1","111","261","764","741","446","317","311","272","274","202","228","258","243","196","154","109","53","39","23"
"20260903","11090630","4305","5","0","0","0","0","95","191","574","670","354","277","260","286","245","192","275","194","216","153","151","63","55","33","16"
"20260903","11090620","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11090600","38120","90","0","0","0","3","873","1978","4779","5296","3102","1994","1784","1805","1751","1655","1756","2037","2145","2488","1417","1114","997","715","341"
"20260903","11080850","18753","53","0","0","0","91","465","1114","2945","2905","1541","994","860","827","801","693","786","929","994","853","584","431","356","369","162"
"20260903","11080840","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080830","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080820","48516","208","0","0","0","2","501","1500","3746","4631","2942","2095","1945","2209","2484","2376","2929","3915","3941","3702","2522","1961","2221","1804","882"
"20260903","11080810","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080780","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080770","14238","11","0","0","0","2","301","873","2674","2581","1171","639","615","578","510","446","549","613","663","716","443","325","234","208","86"
"20260903","11080760","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080720","22844","37","0","0","0","1","490","1004","3192","3349","1631","967","1069","1031","1081","1195","1072","1346","1271","1460","811","514","802","399","122"
"20260903","11080710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080660","25684","30","0","0","0","1","411","1595","4608","4067","2050","1129","1000","952","1054","881","1158","1580","1330","1371","798","591","505","416","157"
"20260903","11080650","7127","22","1","0","0","0","87","332","840","935","587","383","329","336","340","256","385","644","458","463","260","156","149","90","74"
"20260903","11080640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080620","5387","18","0","0","0","0","76","252","604","699","500","342","256","282","274","237","266","340","354","351","195","130","99","76","36"
"20260903","11080610","11581","32","0","0","0","1","197","410","1186","1727","869","498","505","505","466","499","607","729","772","941","550","385","325","248","129"
"20260903","11080600","18431","128","0","0","0","0","61","133","455","551","541","595","664","730","923","1265","1240","2344","2789","1873","1174","900","864","690","511"
"20260903","11080590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11080580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11070730","4738","6","0","0","0","4","125","344","1014","770","325","201","118","139","153","117","165","327","244","317","131","87","70","44","37"
"20260903","11070720","18017","34","0","0","0","3","509","1037","2408","3060","1651","942","804","777","762","730","740","815","921","954","653","459","376","250","132"
"20260903","11070710","17196","21","0","0","0","3","521","1013","2459","2991","1497","937","827","751","771","792","681","768","817","895","601","349","256","172","74"
"20260903","11070700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11070690","9890","5","0","0","0","1","251","772","2077","1695","784","495","450","448","382","321","325","415","443","421","226","116","129","100","34"
"20260903","11070680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260903","11070650","11613","21","0","0","0","6","314","637","1517","1818","990","582","594","609","500","484","514","595","563","641","395","307","264","182","80"
